"D.Favors, J.Ingles, D.Mitchell, R.Rubio, T.Sefolosha",-0.4
"H.Barnes, Y.Ferrell, W.Matthews, S.Mejri, D.Smith Jr.",-0.4
"R.Felton, T.Ferguson, J.Grant, J.Huestis, P.Patterson",-0.4
"N.Bjelica, J.Crawford, G.Dieng, T.Jones, A.Wiggins",-0.4
"J.Crawford, G.Dieng, T.Gibson, T.Jones, A.Wiggins",-0.4
"S.Adams, C.Anthony, T.Ferguson, P.George, R.Westbrook",-0.5
"A.Bradley, A.Drummond, T.Harris, R.Jackson, A.Tolliver",-0.5
"A.Baynes, A.Horford, K.Irving, M.Smart, J.Tatum",-0.5
"K.Bazemore, D.Dedmon, E.Ilyasova, T.Prince, D.Schroder",-0.5
"N.Batum, D.Howard, F.Kaminsky, M.Kidd-Gilchrist, K.Walker",-0.5
"D.Brooks, M.Chalmers, M.Gasol, J.Green, C.Parsons",-0.6
"C.Brewer, J.Clarkson, J.Hart, K.Kuzma, J.Randle",-0.6
"E.Bledsoe, J.Henson, K.Middleton, J.Parker, T.Snell",-0.6
"E.Fournier, A.Gordon, E.Payton, T.Ross, N.Vucevic",-0.7
"D.DeRozan, S.Ibaka, K.Lowry, N.Powell, J.Valanciunas",-0.7
"J.Grant, N.Mirotic, D.Nwaba, B.Portis, P.Zipser",-0.7
"D.Brooks, T.Evans, M.Gasol, J.Green, B.McLemore",-0.7
"D.Cousins, A.Davis, J.Holiday, E.Moore, J.Nelson",-0.7
"J.Butler, G.Dieng, T.Gibson, J.Teague, A.Wiggins",-0.8
"J.Grant, J.Holiday, R.Lopez, L.Markkanen, D.Valentine",-0.9
"T.Frazier, I.Mahinmi, J.Meeks, K.Oubre Jr., M.Scott",-0.9
"T.Harris, D.Jordan, A.Rivers, M.Teodosic, L.Williams",-0.9
"B.Beal, M.Gortat, K.Oubre Jr., M.Scott, J.Wall",-0.9
"R.Felton, P.George, J.Grant, J.Huestis, P.Patterson",-0.9
"M.Carter-Williams, T.Graham, F.Kaminsky, J.Lamb, J.O'Bryant III",-1.0
"J.Brown, A.Horford, K.Irving, M.Morris, J.Tatum",-1.0
"H.Barnes, Y.Ferrell, W.Matthews, D.Nowitzki, D.Smith Jr.",-1.0
"B.Bogdanovic, D.Collison, L.Stephenson, M.Turner, T.Young",-1.1
"J.Allen, D.Carroll, A.Crabbe, S.Dinwiddie, J.Harris",-1.1
"L.Aldridge, K.Anderson, P.Gasol, D.Green, D.Murray",-1.2
"I.Mahinmi, J.Meeks, K.Oubre Jr., T.Satoransky, M.Scott",-1.2
"Z.Collins, E.Davis, C.McCollum, S.Napier, E.Turner",-1.2
"B.Bogdanovic, C.Joseph, D.Sabonis, L.Stephenson, T.Young",-1.2
"N.Bjelica, J.Crawford, G.Dieng, T.Jones, S.Muhammad",-1.3
"B.Beal, T.Frazier, M.Gortat, M.Morris, O.Porter Jr.",-1.4
"J.Jack, E.Kanter, C.Lee, K.Porzingis, L.Thomas",-1.5
