"Name","age","GP","Mins","3_pt_attempt","3_pt_pct","2_pt_attempt","2_pt_pct","ft_attempt","ft_pct","off_reb","def_reb","assist","steal","blocks","TO","Fouls","Weight","net_rating","height"
"Ersan Ilyasova",2.00328836578728,-0.475536364443096,1.30498423589162,1.02595858447614,NA,-0.173420607872593,NA,0.0469061089055519,NA,2.78522877312142,1.29427266357673,-2.6813398856307,1.85126714815585,-0.333978403100849,-1.18855523854731,0.588919834519045,1.20390203152295,2.73593895942073,-2.56698675988169
"Ersan Ilyasova",2.00328836578728,0.519927156923199,1.16238964742623,1.02595858447614,NA,0.00301601057169725,NA,0.0469061089055519,NA,3.18433687655706,1.95123536048987,-2.14848762810409,1.19689175137569,-0.333978403100849,-0.833807884184978,1.47991492898536,1.20390203152295,2.73593895942073,-2.56698675988169
"Evan Turner",1.29087274634317,0.952737383604196,1.37628153012431,-0.822900166139312,NA,0.355889247460276,NA,-0.661224825539552,NA,-2.00406846810635,-0.512374752934389,0.249347530765658,-0.76623443896481,-0.333978403100849,0.23043417890203,0.885918199341149,0.000342894341077029,-1.64651530137085,0.916629074986749
"Fred VanVleet",-2.98362097032148,0.822894315599897,-0.655691355507533,0.74862977188382,NA,-1.32025862776048,NA,-0.77924664794707,NA,-2.40317657154199,-1.49781879830409,2.91360881839871,1.19689175137569,-1.03804098261075,-0.833807884184978,-0.302075259947269,-2.00558900096205,2.01790973025149,-2.56698675988169
"Furkan Korkmaz",-5.1208678286538,-1.86052908982229,-5.75344789314532,-1.28511485379317,NA,-3.87858959520267,NA,-1.95946487202224,NA,-3.20139277841329,-3.96142891172835,-4.81274891573714,-4.03811142286564,-2.44616614163054,-4.026534073446,-2.6780621785241,-2.40677538002267,29.8972515248917,0.916629074986749
"George Hill",2.71570398523138,0.433365111586999,1.83971394263684,0.471300959291502,NA,-0.526293844761172,NA,0.164927931313069,NA,-1.20585226123505,-1.49781879830409,1.84790430334549,1.19689175137569,-0.333978403100849,0.23043417890203,0.29192146969694,-2.56724993164693,3.13209301689342,-1.07400854493807
"George Hill",2.71570398523138,-1.42771886314129,2.16055176668397,0.563743896822275,NA,-0.526293844761172,NA,-0.307159358317,NA,-0.407636054363759,-1.99054082098894,1.84790430334549,1.19689175137569,1.07414675591895,-0.124313175460306,1.18291656416325,-2.56724993164693,3.13209301689342,-1.07400854493807
"George Hill",2.71570398523138,-0.605379432447396,1.69711935417145,0.37885802176073,NA,-0.526293844761172,NA,0.400971576128104,NA,-1.6049603646707,-1.33357812407581,1.84790430334549,1.19689175137569,-1.03804098261075,0.585181533264366,-0.302075259947269,-2.56724993164693,3.13209301689342,-1.07400854493807
"Gerald Green",3.42811960467549,-0.691941477783595,0.306822116633868,4.35390433558395,NA,-2.11422341075978,NA,-0.543203003132035,NA,-2.00406846810635,-0.183893404477822,-4.01347052944723,-0.76623443896481,-0.333978403100849,-1.54330259290965,0.885918199341149,-1.2032162428408,-1.17608235812203,0.916629074986749
"Giannis Antetokounmpo",-2.98362097032148,0.779613292931797,5.29763271292262,-0.638014291077767,NA,10.2363398803405,NA,7.71832456539418,NA,4.78076929029965,8.19238098116464,7.17642687861159,5.12314413205668,6.70664739199813,6.26113920306175,3.85590184756219,0.160817445965327,1.00276495797773,-2.06932735490048
"Goran Dragic",2.71570398523138,0.779613292931797,3.51520035710521,1.30328739706845,NA,4.50214978090108,NA,1.93525526742583,NA,-0.806744157799406,0.637309966663596,7.17642687861159,0.542516354595522,-1.74210356212065,3.42316036816306,1.77691329380746,-2.40677538002267,-0.631370529097092,-1.07400854493807
"Gorgui Dieng",0.578457126899062,0.952737383604196,-1.76079941611433,-1.65488660391626,NA,-0.967385390871896,NA,-0.77924664794707,NA,1.58790446281447,0.308828618207029,-3.21419214315731,-0.76623443896481,0.370084176409049,-1.89804994727199,0.29192146969694,2.48769844451695,1.6217556727788,-2.06932735490048
"Greg Monroe",-0.133958492545045,-1.60084295381369,0.520713999331958,-2.39443010416244,NA,2.29669205034746,NA,0.400971576128104,NA,6.37720170404224,4.08636412545755,1.04862591705557,0.542516354595522,-1.03804098261075,2.71366565943838,0.588919834519045,3.61102030588671,-3.13209301689342,-2.06932735490048
"Greg Monroe",-0.133958492545045,-1.34115681780509,-0.976529179554666,-2.39443010416244,NA,2.12025543190317,NA,0.873058865758174,NA,4.381661186864,2.11547603471815,0.515773659528962,2.50564254493602,1.77820933542885,2.00417095071371,-0.00507689512516416,3.61102030588671,-3.13209301689342,-2.06932735490048
"Greg Monroe",-0.133958492545045,-0.259131251102597,-0.51309676704214,-2.39443010416244,NA,2.12025543190317,NA,0.400971576128104,NA,4.78076929029965,2.77243873163128,0.249347530765658,1.19689175137569,0.370084176409049,2.00417095071371,0.29192146969694,3.61102030588671,-3.13209301689342,-2.06932735490048
"Greg Monroe",-0.133958492545045,-2.25005829383519,-2.15293453439416,-2.39443010416244,NA,1.23807233968172,NA,-1.36935575998466,NA,1.18879635937883,1.29427266357673,-2.94776601439401,-4.6924868196458,-3.15022872114044,-0.124313175460306,-1.19307035441358,3.61102030588671,-3.13209301689342,-2.06932735490048
"Guerschon Yabusele",-3.69603658976558,-1.03818965912839,-5.25436683351645,-1.37755779132395,NA,-3.96680790442482,NA,-1.48737758239217,NA,-1.6049603646707,-3.14022554058693,-4.27989665821053,-4.03811142286564,-1.74210356212065,-2.962292010359,-3.27205890816831,3.20983392682608,-1.34939975826633,1.41428847996795
"Hassan Whiteside",0.578457126899062,-0.129288183098298,1.23368694165892,-2.39443010416244,NA,4.85502301778966,NA,1.69921162261079,NA,9.17095842809176,8.52086232962121,-2.94776601439401,-0.111859042184644,8.81883513052783,1.64942359635137,1.77691329380746,3.61102030588671,-2.88449673097299,3.40492609989278
"Ian Clark",-0.846374111989153,0.736332270263697,-0.762637296856578,0.00908627163764,NA,-0.967385390871896,NA,-1.36935575998466,NA,-3.20139277841329,-2.31902216944551,-1.61563537057748,-2.07498523252514,-2.44616614163054,-1.54330259290965,-0.599073624769373,-3.61033451720455,-0.829447557833434,-1.07400854493807
"Ian Mahinmi",2.71570398523138,0.866175338267997,-2.47377235844129,-2.39443010416244,NA,-1.7613501738712,NA,-0.307159358317,NA,3.58344497999271,-1.16933744984752,-3.74704440068392,-1.42060983574498,0.370084176409049,0.23043417890203,3.55890348274009,3.37030847845033,1.67127492996289,-2.06932735490048
"Jabari Parker",-3.69603658976558,-1.12475170446459,0.770254529146395,0.00908627163764,NA,2.5613469780139,NA,-0.307159358317,NA,1.98701256625012,0.80155064089188,-0.549930855524259,0.542516354595522,-1.03804098261075,0.939928887626702,-0.599073624769373,2.40746116870483,0.136177957256236,1.41428847996795
"Jae Crowder",-0.133958492545045,-1.29787579513699,2.05360582533493,2.78237439756081,NA,0.0912343197938418,NA,0.164927931313069,NA,-0.806744157799406,0.144587943978746,-1.61563537057748,1.19689175137569,-1.03804098261075,-0.124313175460306,1.47991492898536,1.20390203152295,-1.20084198671408,0.418969670005544
"Jae Crowder",-0.133958492545045,-0.172569205766398,1.26933558877527,0.933515646945365,NA,-1.49669524620476,NA,-0.307159358317,NA,-0.407636054363759,-0.840856101390956,-2.6813398856307,0.542516354595522,-1.74210356212065,-1.54330259290965,1.47991492898536,1.20390203152295,-1.20084198671408,0.418969670005544
"Jae Crowder",-0.133958492545045,0.996018406272296,1.51887611858971,1.58061620966077,NA,-0.967385390871896,NA,-0.0711157135019656,NA,-0.806744157799406,-0.512374752934389,-2.41491375686739,0.542516354595522,-1.03804098261075,-1.18855523854731,1.47991492898536,1.20390203152295,-1.20084198671408,0.418969670005544
"Jake Layman",-2.98362097032148,-0.951627613792194,-6.14558301142515,-1.83977247897781,NA,-3.87858959520267,NA,-2.19550851683728,NA,-3.20139277841329,-4.4541509344132,-4.81274891573714,-3.38373602608547,-2.44616614163054,-4.026534073446,-4.16305400263463,-0.802029863780174,15.041474369666,1.91194788494916
"Jakob Poeltl",-3.69603658976558,1.0825804516085,-1.15477241513641,-2.39443010416244,NA,-0.438075535539027,NA,-0.897268470354587,NA,4.381661186864,-0.348134078706106,-3.74704440068392,-1.42060983574498,5.29852223297834,-0.833807884184978,2.37091002345167,0.802715652462328,-1.4484382726345,3.40492609989278
"Jamal Crawford",6.99019770189603,0.996018406272296,-0.406150825693096,1.21084445953768,NA,0.179452629015987,NA,-0.661224825539552,NA,-2.40317657154199,-3.30446621481521,0.515773659528962,-1.42060983574498,-2.44616614163054,-0.124313175460306,-2.08406544887989,-2.8079617590833,-0.136177957256235,-0.0786897349756613
"James Harden",0.578457126899062,0.649770224927498,4.83420030041009,6.8498636489148,NA,4.32571316245679,NA,9.60667372391446,NA,-1.20585226123505,2.93667940585957,17.8334720291438,7.08627032239718,1.77820933542885,11.2276021641345,1.47991492898536,0.000342894341077029,3.20637190266955,-0.0786897349756613
"James Johnson",2.00328836578728,0.693051247595598,1.69711935417145,-0.0833566658931326,NA,0.620544175126711,NA,0.282949753720587,NA,-0.407636054363759,1.78699468626158,4.51216559097854,1.85126714815585,1.77820933542885,2.35891830507605,2.37091002345167,1.60508841058358,-1.47319790122655,1.41428847996795
"Jason Smith",2.71570398523138,-1.03818965912839,-4.71963712677123,-1.47000072885472,NA,-2.37887833842621,NA,-1.60539940479969,NA,-1.6049603646707,-3.14022554058693,-4.54632278697384,-4.03811142286564,-0.333978403100849,-2.60754465599666,-1.49006871923569,1.60508841058358,-7.1679124773964,3.40492609989278
"Jason Terry",9.12744456022835,-0.259131251102597,-2.08163724016146,-0.268242540954678,NA,-3.87858959520267,NA,-2.07748669442976,NA,-3.20139277841329,-3.63294756327178,-2.41491375686739,0.542516354595522,-1.03804098261075,-2.60754465599666,-2.381063813702,-2.8079617590833,-0.70564941487322,-1.57166794991928
"JaVale McGee",2.00328836578728,0.346803066250799,-4.39879930272409,-2.30198716663167,NA,-1.67313186464905,NA,-1.36935575998466,NA,-0.00852795092811208,-2.15478149521723,-4.27989665821053,-2.72936062930531,3.18633449444864,-2.962292010359,-1.19307035441358,4.01220668494733,2.90925635956503,3.40492609989278
"Jaylen Brown",-4.40845220920969,0.563208179591298,3.15871388594172,1.67305914719154,NA,1.67916388579245,NA,1.58118980020328,NA,-0.00852795092811208,1.6227540120333,-1.34920924181417,1.85126714815585,-0.333978403100849,2.00417095071371,2.37091002345167,0.401529273401702,1.6217556727788,0.916629074986749
"Jayson Tatum",-5.83328344809791,0.996018406272296,3.08741659170903,0.37885802176073,NA,1.94381881345888,NA,1.46316797779576,NA,-1.20585226123505,2.27971670894643,-1.34920924181417,1.85126714815585,1.77820933542885,0.585181533264366,0.885918199341149,-1.2032162428408,2.21598675898783,1.41428847996795
"Jeff Green",2.71570398523138,0.909456360936097,0.556362646448305,-0.36068547848545,NA,0.444107556682421,NA,1.22712433298073,NA,-0.407636054363759,-1.00509677561924,-2.14848762810409,-1.42060983574498,-0.333978403100849,-0.833807884184978,0.29192146969694,1.20390203152295,-0.185697214440321,1.91194788494916
"Jeff Teague",1.29087274634317,0.563208179591298,3.97863276961773,0.656186834353047,NA,2.5613469780139,NA,1.69921162261079,NA,-2.40317657154199,-0.676615427162673,13.0378017114043,5.12314413205668,-1.03804098261075,4.48740243125006,1.77691329380746,-2.4870126558348,-2.76069858801277,-1.57166794991928
"Jerami Grant",-2.98362097032148,1.0392994289404,-0.548745414158488,-1.10022897873163,NA,-0.790948772427606,NA,1.22712433298073,NA,0.789688255943182,-0.183893404477822,-3.74704440068392,-2.07498523252514,3.89039707395854,-1.89804994727199,0.29192146969694,0.000342894341077029,3.10733338830137,1.91194788494916
"Jerryd Bayless",1.29087274634317,-0.778503523119795,0.66330858779735,1.02595858447614,NA,-1.93778679231549,NA,-1.0152902927621,NA,-2.00406846810635,-2.15478149521723,-1.88206149934078,-0.76623443896481,-1.74210356212065,-0.124313175460306,1.47991492898536,-1.60440262190142,3.45396818858997,-1.07400854493807
"Jimmy Butler",0.578457126899062,0.0871169302422008,5.29763271292262,0.74862977188382,NA,6.17829765612183,NA,6.18404087409646,NA,1.58790446281447,1.6227540120333,7.4428530073749,8.39502111595751,-0.333978403100849,2.00417095071371,-1.49006871923569,1.28413930733508,0.433293500360749,1.41428847996795
"Joe Ingles",2.00328836578728,1.0825804516085,3.40825441575616,2.87481733509159,NA,-1.84956848309334,NA,-1.13331211516962,NA,-2.40317657154199,1.45851333780501,7.17642687861159,2.50564254493602,-1.74210356212065,2.35891830507605,1.18291656416325,0.481766549213827,1.9683904730674,1.41428847996795
"Joe Johnson",6.27778208245192,-1.08147068179649,0.0216329397030824,0.00908627163764,NA,-0.702730463205461,NA,-1.36935575998466,NA,-2.00406846810635,-0.0196527302495381,-1.88206149934078,-2.07498523252514,-1.74210356212065,-0.833807884184978,-2.381063813702,1.60508841058358,-5.97945030497834,0.916629074986749
"Joe Johnson",6.27778208245192,-1.47099988580939,0.0572815868194311,0.101529209168413,NA,-1.7613501738712,NA,-1.25133393757714,NA,-3.20139277841329,-0.512374752934389,-1.08278311305087,-2.72936062930531,-3.15022872114044,-1.54330259290965,-0.896071989591477,1.60508841058358,-5.97945030497834,0.916629074986749
"Joe Johnson",6.27778208245192,-0.0860071604301984,0.0216329397030824,0.00908627163764,NA,-1.14382200931619,NA,-1.36935575998466,NA,-2.40317657154199,-0.183893404477822,-1.61563537057748,-2.72936062930531,-2.44616614163054,-1.18855523854731,-1.78706708405779,1.60508841058358,-5.97945030497834,0.916629074986749
"Joe Young",-1.55878973143326,-0.172569205766398,-4.04231283156061,-1.28511485379317,NA,-2.5553149568705,NA,-1.72342122720721,NA,-2.80228467497764,-3.30446621481521,-3.74704440068392,-2.72936062930531,-3.15022872114044,-2.60754465599666,-3.27205890816831,-2.8079617590833,24.7967680349309,-1.57166794991928
"Joel Embiid",-2.98362097032148,0.2602410209146,3.01611929747633,0.74862977188382,NA,7.23691736678757,NA,6.42008451891149,NA,5.57898549717094,9.34206570076263,2.91360881839871,-0.76623443896481,9.52289771003773,8.7443706835981,4.4498985772064,2.40746116870483,2.315025273356,3.40492609989278
"Joffrey Lauvergne",-0.846374111989153,-0.0860071604301984,-4.3275020084914,-2.30198716663167,NA,-1.58491355542691,NA,-1.25133393757714,NA,0.789688255943182,-1.66205947253237,-3.74704440068392,-3.38373602608547,-2.44616614163054,-2.25279730163432,-2.97506054334621,3.20983392682608,7.21743173458048,-2.06932735490048
"John Henson",-0.133958492545045,0.822894315599897,1.44757882435701,-2.30198716663167,NA,1.14985403045958,NA,0.164927931313069,NA,4.381661186864,2.93667940585957,-1.61563537057748,-0.76623443896481,6.70664739199813,-0.479060529822642,2.66790838827378,0.722478376650203,1.64651530137085,-2.06932735490048
"John Wall",-0.133958492545045,-0.691941477783595,4.47771382924661,1.39573033459923,NA,6.17829765612183,NA,4.64975718279873,NA,-1.6049603646707,0.144587943978746,19.9648810592502,4.46876873527652,4.59445965346844,9.45386539232277,0.588919834519045,-0.802029863780174,0.136177957256236,-0.576349139956867
"Jonas Jerebko",2.00328836578728,0.736332270263697,-2.3311777699759,-0.453128416016222,NA,-2.37887833842621,NA,-1.36935575998466,NA,-0.806744157799406,-0.676615427162673,-4.01347052944723,-2.72936062930531,-1.74210356212065,-2.962292010359,-0.302075259947269,0.882952928274453,-1.20084198671408,-2.56698675988169
"Jonas Valanciunas",-1.55878973143326,0.866175338267997,0.199876175284823,-1.47000072885472,NA,2.47312866879175,NA,0.873058865758174,NA,5.97809360060659,5.23604884505554,-2.6813398856307,-2.07498523252514,3.18633449444864,0.939928887626702,2.07391165862957,2.80864754776545,2.01790973025149,3.40492609989278
"Jordan Bell",-2.98362097032148,0.0005548849060012,-2.72331288825573,-2.30198716663167,NA,-1.7613501738712,NA,-1.36935575998466,NA,0.789688255943182,-0.676615427162673,-0.816356984287563,-0.76623443896481,3.89039707395854,-1.18855523854731,-0.599073624769373,0.321291997589577,0.111418328664193,1.91194788494916
"Jordan Clarkson",-1.55878973143326,-1.25459477246889,0.271173469517521,1.21084445953768,NA,1.06163572123744,NA,0.164927931313069,NA,-1.6049603646707,-2.31902216944551,-1.08278311305087,-0.111859042184644,-2.44616614163054,-0.479060529822642,-0.599073624769373,-2.08582627677417,-2.21598675898783,-0.0786897349756613
"Jordan Clarkson",-1.55878973143326,1.0392994289404,0.520713999331958,1.21084445953768,NA,2.38491035956961,NA,0.400971576128104,NA,-0.806744157799406,-1.66205947253237,1.58147817458218,-0.111859042184644,-2.44616614163054,1.29467624198904,-1.49006871923569,-2.08582627677417,-2.21598675898783,-0.0786897349756613
"Jordan Clarkson",-1.55878973143326,-0.172569205766398,0.66330858779735,1.30328739706845,NA,3.00243852412462,NA,0.637015220943139,NA,-0.407636054363759,-1.33357812407581,3.18003494716201,-0.111859042184644,-2.44616614163054,2.00417095071371,-1.78706708405779,-2.08582627677417,-2.21598675898783,-0.0786897349756613
"Jordan Crawford",1.29087274634317,-2.25005829383519,-4.00666418444426,0.193972146699185,NA,-2.29066002920407,NA,-2.07748669442976,NA,-2.00406846810635,-4.28991026018491,1.31505204581888,-3.38373602608547,-1.74210356212065,-0.833807884184978,-1.19307035441358,-2.00558900096205,-3.97392038902287,-0.0786897349756613
"Jose Calderon",6.27778208245192,0.0005548849060012,-2.08163724016146,-0.822900166139312,NA,-3.26106143064766,NA,-1.72342122720721,NA,-2.80228467497764,-2.97598486635864,-0.0170785979976477,-1.42060983574498,-3.15022872114044,-1.89804994727199,-1.19307035441358,-1.60440262190142,1.27512087249021,-1.07400854493807
"Josh Huestis",-0.846374111989153,0.519927156923199,-2.72331288825573,-0.822900166139312,NA,-3.70215297675839,NA,-1.95946487202224,NA,-1.20585226123505,-2.15478149521723,-4.81274891573714,-3.38373602608547,1.07414675591895,-2.962292010359,-1.78706708405779,0.802715652462328,-3.10733338830137,0.916629074986749
"Josh Richardson",-2.27120535087737,1.0392994289404,4.04993006385043,1.39573033459923,NA,1.41450895812601,NA,-0.189137535909483,NA,-0.00852795092811208,-0.512374752934389,2.11433043210879,5.12314413205668,3.18633449444864,1.64942359635137,2.07391165862957,-1.60440262190142,-2.93401598815707,0.418969670005544
"Jrue Holiday",-0.133958492545045,1.0392994289404,5.08374083022453,1.67305914719154,NA,5.1196779454561,NA,1.10910251057321,NA,-0.407636054363759,1.13003198934845,10.3735404237713,5.12314413205668,2.48227191493874,4.8421497856124,2.07391165862957,-1.2032162428408,1.52271715841063,-0.576349139956867
"Justin Anderson",-2.27120535087737,-0.821784545787895,-2.90155612383747,0.101529209168413,NA,-2.29066002920407,NA,-1.13331211516962,NA,-0.806744157799406,-1.99054082098894,-3.74704440068392,-2.07498523252514,-1.74210356212065,-2.962292010359,-1.19307035441358,0.802715652462328,2.78545821660482,0.418969670005544
"Justise Winslow",-4.40845220920969,0.476646134255099,1.01979505896083,-0.638014291077767,NA,0.0912343197938418,NA,-0.543203003132035,NA,-0.00852795092811208,2.44395738317472,0.249347530765658,0.542516354595522,0.370084176409049,-0.479060529822642,0.885918199341149,0.401529273401702,0.557091643320964,0.916629074986749
"Jusuf Nurkic",-2.98362097032148,0.952737383604196,1.62582205993875,-2.30198716663167,NA,5.9136427284554,NA,1.81723344501831,NA,5.97809360060659,5.89301154196867,-0.816356984287563,0.542516354595522,6.70664739199813,3.77790772252539,3.85590184756219,4.81457944306858,-2.24074638757987,3.40492609989278
"Karl-Anthony Towns",-3.69603658976558,1.0825804516085,4.90549759464279,0.841072709414592,NA,4.94324132701181,NA,3.46953895872356,NA,7.97363411778482,10.4917504203606,0.782199788292268,0.542516354595522,6.70664739199813,2.35891830507605,5.04389530685061,2.24698661708058,-2.26550601617192,3.40492609989278
"Kelly Olynyk",-0.846374111989153,0.822894315599897,0.556362646448305,1.02595858447614,NA,-0.438075535539027,NA,0.400971576128104,NA,1.18879635937883,2.44395738317472,1.58147817458218,0.542516354595522,0.370084176409049,2.35891830507605,3.26190511791798,2.0062747896442,0.755168672057306,3.40492609989278
"Kevin Durant",1.29087274634317,0.476646134255099,4.40641653501391,3.24458908521468,NA,5.9136427284554,NA,4.64975718279873,NA,-1.6049603646707,5.56453019351211,8.77498365119142,-0.111859042184644,9.52289771003773,6.26113920306175,0.588919834519045,1.60508841058358,3.72632410310244,1.91194788494916
"Kevin Love",1.29087274634317,0.0871169302422008,2.19620041380032,2.78237439756081,NA,1.41450895812601,NA,2.99745166909349,NA,3.18433687655706,7.37117761002323,-1.08278311305087,-0.111859042184644,-0.333978403100849,0.939928887626702,0.588919834519045,2.48769844451695,2.21598675898783,-2.56698675988169
"Kevon Looney",-4.40845220920969,0.390084088918899,-2.86590747672112,-2.30198716663167,NA,-2.11422341075978,NA,-0.897268470354587,NA,1.58790446281447,-1.66205947253237,-4.01347052944723,-1.42060983574498,2.48227191493874,-2.60754465599666,-0.599073624769373,0.000342894341077029,4.02343964620696,1.91194788494916
"Khris Middleton",-0.846374111989153,1.0825804516085,5.19068677157357,2.22771677237618,NA,4.67858639934537,NA,2.87942984668597,NA,-1.6049603646707,2.77243873163128,5.04501784850515,5.12314413205668,-1.03804098261075,3.77790772252539,4.4498985772064,1.12366475571083,1.7950730729231,1.41428847996795
"Klay Thompson",-0.133958492545045,0.693051247595598,4.44206518213026,4.1690184605224,NA,3.3553117610132,NA,-0.77924664794707,NA,-2.00406846810635,0.637309966663596,1.04862591705557,0.542516354595522,0.370084176409049,2.00417095071371,-0.599073624769373,-0.400843484719548,3.1816122740775,0.916629074986749
"Kyle Anderson",-2.27120535087737,0.736332270263697,1.7327680012878,-1.65488660391626,NA,-0.085202298650448,NA,0.0469061089055519,NA,0.789688255943182,1.95123536048987,1.58147817458218,5.77751952883685,2.48227191493874,0.23043417890203,-0.896071989591477,0.802715652462328,-1.00276495797773,1.91194788494916
"Kyle Korver",6.27778208245192,0.693051247595598,-0.0853130016459612,2.41260264743772,NA,-3.26106143064766,NA,-1.13331211516962,NA,-3.20139277841329,-1.49781879830409,-2.41491375686739,-2.07498523252514,-0.333978403100849,-1.54330259290965,-0.00507689512516416,-0.641555312155924,2.38930415913213,0.916629074986749
"Kyle Lowry",2.71570398523138,0.909456360936097,3.69344359268695,4.63123314817626,NA,-0.614512153983317,NA,1.58118980020328,NA,-0.407636054363759,2.77243873163128,12.771375582641,2.50564254493602,-1.74210356212065,3.77790772252539,2.07391165862957,-1.2032162428408,0.730409043465263,-2.56698675988169
"LaMarcus Aldridge",3.42811960467549,0.779613292931797,4.15687600519947,-1.28511485379317,NA,10.1481215711184,NA,3.94162624835362,NA,9.57006653152741,3.5936421027727,-0.283504726760953,-0.76623443896481,5.29852223297834,0.939928887626702,1.18291656416325,3.20983392682608,-2.16646750180375,-2.06932735490048
"Lance Stephenson",-0.133958492545045,1.0825804516085,0.271173469517521,0.193972146699185,NA,0.532325865904566,NA,-0.543203003132035,NA,-0.407636054363759,2.27971670894643,2.11433043210879,-0.76623443896481,-1.74210356212065,1.29467624198904,1.18291656416325,0.802715652462328,0.779928300649349,0.418969670005544
"LeBron James",4.1405352241196,1.0825804516085,5.36893000715531,2.22771677237618,NA,8.03088214978688,NA,5.35788811724383,NA,1.18879635937883,7.37117761002323,18.6327504154337,4.46876873527652,3.18633449444864,10.5181074554098,-0.599073624769373,2.40746116870483,1.39891901545042,1.41428847996795
"Lorenzo Brown",-0.133958492545045,-1.86052908982229,-4.2562047142587,-1.56244366638549,NA,-3.17284312142552,NA,-2.19550851683728,NA,-3.20139277841329,-3.30446621481521,-3.21419214315731,-2.07498523252514,-3.15022872114044,-3.67178671908367,-3.86605563781252,-2.4870126558348,-5.55853661891361,-0.0786897349756613
"Luc Mbah a Moute",2.71570398523138,0.1736789755784,1.34063288300797,0.193972146699185,NA,-2.11422341075978,NA,-0.425181180724517,NA,-2.00406846810635,-0.512374752934389,-3.21419214315731,3.16001794171618,-0.333978403100849,-0.479060529822642,-0.599073624769373,0.802715652462328,-4.93954590411254,1.41428847996795
"Lucas Nogueira",-1.55878973143326,-0.345693296438797,-4.75528577388757,-2.02465835403935,NA,-3.5257163583141,NA,-1.60539940479969,NA,-2.00406846810635,-2.64750351790208,-4.54632278697384,-1.42060983574498,3.18633449444864,-3.31703936472133,-2.381063813702,0.000342894341077029,-10.980895280571,3.40492609989278
"Luke Babbitt",0.578457126899062,-1.90381011249039,-3.79277230174617,0.841072709414592,NA,-4.40789945053554,NA,-2.3135303392448,NA,-2.80228467497764,-3.30446621481521,-4.54632278697384,-4.03811142286564,-1.74210356212065,-3.31703936472133,-3.86605563781252,0.401529273401702,-19.6962845449701,1.91194788494916
"Luke Babbitt",0.578457126899062,-0.302412273770697,-2.68766424113938,0.471300959291502,NA,-3.5257163583141,NA,-1.84144304961473,NA,-3.20139277841329,-1.99054082098894,-4.01347052944723,-3.38373602608547,-2.44616614163054,-2.962292010359,-2.08406544887989,0.401529273401702,-19.6962845449701,1.91194788494916
"Luke Babbitt",0.578457126899062,-0.865065568455994,-2.29552912285955,0.37885802176073,NA,-3.26106143064766,NA,-1.60539940479969,NA,-3.20139277841329,-1.49781879830409,-3.74704440068392,-3.38373602608547,-2.44616614163054,-2.962292010359,-1.49006871923569,0.401529273401702,-19.6962845449701,1.91194788494916
"Malcolm Brogdon",-1.55878973143326,-0.388974319106897,2.87352470901094,0.74862977188382,NA,1.67916388579245,NA,-0.189137535909483,NA,-1.6049603646707,-0.348134078706106,2.91360881839871,1.19689175137569,-1.03804098261075,0.585181533264366,2.66790838827378,-0.400843484719548,-0.507572386136878,-0.0786897349756613
"Manu Ginobili",9.12744456022835,0.346803066250799,-0.655691355507533,0.37885802176073,NA,-0.879167081649751,NA,0.0469061089055519,NA,-2.40317657154199,-1.82630014676066,1.04862591705557,-0.111859042184644,-1.74210356212065,1.29467624198904,0.29192146969694,-1.2032162428408,-0.185697214440321,0.418969670005544
"Marcin Gortat",4.1405352241196,1.0825804516085,1.23368694165892,-2.39443010416244,NA,1.41450895812601,NA,0.0469061089055519,NA,5.1798773937353,3.92212345122927,-0.816356984287563,-1.42060983574498,1.77820933542885,-0.124313175460306,0.885918199341149,1.60508841058358,0.160937585848278,-2.06932735490048
"Marco Belinelli",2.71570398523138,0.996018406272296,0.87720047049544,2.13527383484541,NA,-0.526293844761172,NA,0.0469061089055519,NA,-2.80228467497764,-2.31902216944551,-0.549930855524259,0.542516354595522,-1.74210356212065,-0.124313175460306,-2.08406544887989,-0.802029863780174,1.7950730729231,-0.0786897349756613
"Marco Belinelli",2.71570398523138,-0.215850228434498,0.520713999331958,2.04283089731463,NA,-0.526293844761172,NA,0.164927931313069,NA,-2.40317657154199,-2.15478149521723,-0.283504726760953,1.19689175137569,-2.44616614163054,-0.833807884184978,-2.97506054334621,-0.802029863780174,1.7950730729231,-0.0786897349756613
"Marco Belinelli",2.71570398523138,-1.25459477246889,1.5901734128224,2.5050455849685,NA,-0.438075535539027,NA,-0.0711157135019656,NA,-2.80228467497764,-2.31902216944551,-1.34920924181417,-0.111859042184644,-1.03804098261075,0.585181533264366,-0.00507689512516416,-0.802029863780174,1.7950730729231,-0.0786897349756613
"Marcus Georges-Hunt",-2.98362097032148,-0.648660455115496,-5.89604248161072,-2.02465835403935,NA,-3.87858959520267,NA,-1.72342122720721,NA,-2.80228467497764,-4.61839160864148,-5.07917504450045,-4.03811142286564,-3.15022872114044,-4.026534073446,-2.97506054334621,0.481766549213827,-7.44026839190887,-0.0786897349756613
"Marcus Morris",0.578457126899062,-0.129288183098298,1.76841664840414,1.58061620966077,NA,1.5909455765703,NA,1.10910251057321,NA,-0.407636054363759,2.608198057403,-2.14848762810409,-0.76623443896481,-1.74210356212065,-0.124313175460306,0.29192146969694,1.20390203152295,1.12656310093795,1.91194788494916
