"M.Barnes, B.Griffin, D.Jordan, C.Paul, J.Redick",1.9
"D.Collison, J.Dudley, B.Griffin, D.Jordan, J.Redick",2.6
"S.Adams, K.Durant, S.Ibaka, P.Jones, R.Westbrook",3.8
"C.Anthony, A.Bargnani, R.Felton, I.Shumpert, J.Smith",2.2
"E.Bledsoe, C.Frye, G.Green, M.Plumlee, P.Tucker",-2.2
"C.Brewer, C.Budinger, D.Cunningham, K.Love, R.Rubio",0.9
"J.Anderson, S.Hawes, E.Turner, T.Wroten, T.Young",-0.7
"R.Anderson, A.Davis, T.Evans, E.Gordon, J.Holiday",1.3
"J.Crawford, J.Dudley, B.Griffin, D.Jordan, C.Paul",1.2
"B.Bass, A.Bradley, J.Green, K.Humphries, R.Rondo",-0.9
"R.Allen, C.Andersen, N.Cole, R.Lewis, D.Wade",0.8
"C.Anthony, T.Chandler, R.Felton, P.Prigioni, J.Smith",1.4
"D.DeRozan, P.Patterson, T.Ross, J.Valanciunas, G.Vasquez",2.1
"G.Antetokounmpo, J.Henson, E.Ilyasova, B.Knight, K.Middleton",-2.4
"C.Anthony, T.Chandler, R.Felton, T.Hardaway Jr., J.Smith",0.5
"P.Gasol, R.Kelly, K.Marshall, J.Meeks, N.Young",0.7
"T.Burke, G.Hayward, R.Jefferson, E.Kanter, M.Williams",-1.7
"D.Granger, I.Mahinmi, L.Scola, L.Stephenson, C.Watson",0.4
"O.Asik, J.Harden, T.Jones, J.Lin, C.Parsons",1.2
"C.Boozer, M.Dunleavy, K.Hinrich, J.Noah, T.Snell",-1.4
"G.Henderson, A.Jefferson, M.Kidd-Gilchrist, J.McRoberts, R.Sessions",0.0
"A.Afflalo, M.Harkless, K.O'Quinn, V.Oladipo, N.Vucevic",-1.5
"T.Ariza, M.Gortat, N.Hilario, J.Wall, M.Webster",1.5
"D.Favors, G.Hayward, R.Jefferson, E.Kanter, J.Lucas III",-1.5
"P.Gasol, J.Hill, W.Johnson, K.Marshall, J.Meeks",-1.7
"D.Augustin, J.Butler, T.Gibson, K.Hinrich, J.Noah",1.6
"M.Belinelli, T.Duncan, K.Leonard, T.Parker, T.Splitter",0.7
"T.Burke, A.Burks, D.Favors, R.Jefferson, M.Williams",-1.3
"A.Gee, K.Irving, T.Thompson, A.Varejao, D.Waiters",-0.8
"B.Bass, A.Bradley, J.Crawford, J.Green, K.Humphries",-1.5
"M.Dellavedova, J.Jack, A.Varejao, D.Waiters, T.Zeller",4.9
"P.George, R.Hibbert, L.Stephenson, C.Watson, D.West",0.1
"A.Ajinca, A.Davis, T.Evans, E.Gordon, B.Roberts",-1.1
"A.Aminu, A.Davis, E.Gordon, B.Roberts, G.Stiemsma",-0.3
"A.Bradley, J.Crawford, J.Green, K.Humphries, J.Sullinger",0.7
"L.Deng, K.Irving, J.Jack, T.Thompson, A.Varejao",-0.2
"E.Brand, D.Carroll, K.Korver, P.Millsap, J.Teague",1.4
"J.Calderon, J.Crowder, S.Dalembert, M.Ellis, D.Nowitzki",0.4
"S.Adams, K.Durant, S.Ibaka, T.Sefolosha, R.Westbrook",-2.1
"D.Augustin, J.Butler, M.Dunleavy, T.Gibson, J.Noah",1.2
"D.Arthur, J.Hamilton, A.Miller, T.Mozgov, N.Robinson",1.6
"B.Bass, A.Bradley, J.Crawford, J.Green, K.Olynyk",-0.3
"N.Calathes, M.Gasol, C.Lee, T.Prince, Z.Randolph",-0.4
"A.Drummond, B.Jennings, G.Monroe, K.Singler, R.Stuckey",-0.8
"S.Adams, N.Collison, D.Fisher, R.Jackson, J.Lamb",0.5
